StockCode,Description,UnitPrice,Country
22900,SET 2 TEA TOWELS I LOVE LONDON,3.722202166064982,United Kingdom
22902,TOTE BAG I LOVE LONDON,2.659202898550725,United Kingdom
22903,CALENDAR FAMILY FAVOURITES,3.033728813559322,United Kingdom
22904,CALENDAR PAPER CUT DESIGN,3.3516000000000004,United Kingdom
22905,CALENDAR IN SEASON DESIGN,2.78990990990991,United Kingdom
22906,12 MESSAGE CARDS WITH ENVELOPES,2.048146718146718,United Kingdom
22907,PACK OF 20 NAPKINS PANTRY DESIGN,0.9887679083094555,United Kingdom
22908,PACK OF 20 NAPKINS RED APPLES,0.9672727272727272,United Kingdom
22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,0.9891283676703645,United Kingdom
22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,3.3603084223013053,United Kingdom
22911,PAPER CHAIN KIT LONDON,3.2353061224489794,United Kingdom
22912,YELLOW COAT RACK PARIS FASHION,5.279320388349515,United Kingdom
22913,RED COAT RACK PARIS FASHION,5.541491228070176,United Kingdom
22914,BLUE COAT RACK PARIS FASHION,5.492389937106918,United Kingdom
22915,ASSORTED BOTTLE TOP  MAGNETS,1.1456315789473683,United Kingdom
22916,HERB MARKER THYME,0.8493827160493828,United Kingdom
22917,HERB MARKER ROSEMARY,0.8503305785123967,United Kingdom
22918,HERB MARKER PARSLEY,0.849793388429752,United Kingdom
22919,HERB MARKER MINT,0.8405327868852459,United Kingdom
22920,HERB MARKER BASIL,0.8582113821138212,United Kingdom
22921,HERB MARKER CHIVES,0.8423222748815166,United Kingdom
22922,FRIDGE MAGNETS US DINER ASSORTED,1.7072222222222222,United Kingdom
22923,FRIDGE MAGNETS LES ENFANTS ASSORTED,0.961931818181818,United Kingdom
22924,FRIDGE MAGNETS LA VIE EN ROSE,1.3353763440860216,United Kingdom
22925,BLUE GIANT GARDEN THERMOMETER,6.393560209424084,United Kingdom
22926,IVORY GIANT GARDEN THERMOMETER,6.2485221674876845,United Kingdom
22927,GREEN GIANT GARDEN THERMOMETER,6.526455696202532,United Kingdom
22928,YELLOW GIANT GARDEN THERMOMETER,7.723025210084034,United Kingdom
22929,SCHOOL DESK AND CHAIR,64.06,United Kingdom
22930,BAKING MOULD HEART MILK CHOCOLATE,3.06828125,United Kingdom
22931,BAKING MOULD HEART WHITE CHOCOLATE,2.8299999999999996,United Kingdom
22932,BAKING MOULD TOFFEE CUP CHOCOLATE,2.698108108108108,United Kingdom
22933,BAKING MOULD EASTER EGG MILK CHOC,3.4732800000000004,United Kingdom
22934,BAKING MOULD EASTER EGG WHITE CHOC,3.2218987341772154,United Kingdom
22935,BAKING MOULD ROSE MILK CHOCOLATE,3.788787878787879,United Kingdom
22936,BAKING MOULD ROSE WHITE CHOCOLATE,4.296415094339623,United Kingdom
22937,BAKING MOULD CHOCOLATE CUPCAKES,2.9171084337349393,United Kingdom
22938,CUPCAKE LACE PAPER SET 6,2.0902083333333334,United Kingdom
22939,APRON APPLE DELIGHT,6.004173228346456,United Kingdom
22940,FELTCRAFT CHRISTMAS FAIRY,4.53328313253012,United Kingdom
22941,CHRISTMAS LIGHTS 10 REINDEER,9.869365558912387,United Kingdom
22942,CHRISTMAS LIGHTS 10 SANTAS,8.339151515151515,United Kingdom
22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,6.105739910313901,United Kingdom
22944,CHRISTMAS METAL POSTCARD WITH BELLS,1.2990598290598292,United Kingdom
22945,CHRISTMAS METAL TAGS ASSORTED,2.153351648351648,United Kingdom
22946,WOODEN ADVENT CALENDAR CREAM,17.918424657534246,United Kingdom
22947,WOODEN ADVENT CALENDAR RED,13.052323943661973,United Kingdom
22948,METAL DECORATION NAUGHTY CHILDREN,1.6537931034482758,United Kingdom
22949,36 DOILIES DOLLY GIRL,1.7143925233644859,United Kingdom
22950,36 DOILIES VINTAGE CHRISTMAS,1.585079365079365,United Kingdom
22951,60 CAKE CASES DOLLY GIRL DESIGN,0.6734899328859061,United Kingdom
22952,60 CAKE CASES VINTAGE CHRISTMAS,0.7631240188383046,United Kingdom
22953,BIRTHDAY PARTY CORDON BARRIER TAPE,1.3605050505050504,United Kingdom
22954,HEN PARTY CORDON BARRIER TAPE,1.3873170731707318,United Kingdom
22955,36 FOIL STAR CAKE CASES,2.2964963503649636,United Kingdom
22956,36 FOIL HEART CAKE CASES,2.2222058823529416,United Kingdom
22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,3.110727272727273,United Kingdom
22959,WRAP CHRISTMAS VILLAGE,0.41,United Kingdom
22960,JAM MAKING SET WITH JARS,5.011294021294021,United Kingdom
22961,JAM MAKING SET PRINTED,1.8995497026338148,United Kingdom
22962,JAM JAR WITH PINK LID,1.0457851239669422,United Kingdom
22963,JAM JAR WITH GREEN LID,1.0733333333333333,United Kingdom
22964,3 PIECE SPACEBOY COOKIE CUTTER SET,2.5228092783505156,United Kingdom
22965,3 TRADITIONAL COOKIE CUTTERS  SET,2.344214876033058,United Kingdom
22966,GINGERBREAD MAN COOKIE CUTTER,1.4473032069970846,United Kingdom
22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,3.0102816901408453,United Kingdom
22968,ROSE COTTAGE KEEPSAKE BOX,11.683613861386137,United Kingdom
22969,HOMEMADE JAM SCENTED CANDLES,1.788012232415902,United Kingdom
22970,LONDON BUS COFFEE MUG,2.7243478260869565,United Kingdom
22971,QUEENS GUARD COFFEE MUG,2.7747311827956986,United Kingdom
22972,CHILDREN'S SPACEBOY MUG,1.975672268907563,United Kingdom
22973,CHILDREN'S CIRCUS PARADE MUG,2.0206,United Kingdom
22974,CHILDRENS DOLLY GIRL MUG,2.031367924528302,United Kingdom
22975,SPACEBOY CHILDRENS EGG CUP,1.543068783068783,United Kingdom
22976,CIRCUS PARADE CHILDRENS EGG CUP,1.5103424657534246,United Kingdom
22977,DOLLY GIRL CHILDRENS EGG CUP,1.476934306569343,United Kingdom
22978,PANTRY ROLLING PIN,4.31428,United Kingdom
22979,PANTRY WASHING UP BRUSH,1.8131701030927836,United Kingdom
22980,PANTRY SCRUBBING BRUSH,1.9175333333333333,United Kingdom
22981,PANTRY APPLE CORER,1.8624545454545456,United Kingdom
22982,PANTRY PASTRY BRUSH,1.6335981308411214,United Kingdom
22983,CARD BILLBOARD FONT,0.5242600896860986,United Kingdom
22984,CARD GINGHAM ROSE,0.47944785276073615,United Kingdom
22985,"WRAP, BILLBOARD FONTS DESIGN",0.4183838383838384,United Kingdom
22986,GINGHAM ROSE WRAP,0.41961538461538456,United Kingdom
22987,WRAP SUMMER ROSE DESIGN,0.42000000000000004,United Kingdom
22988,SOLDIERS EGG CUP,1.4776091954022987,United Kingdom
22989,SET 2 PANTRY DESIGN TEA TOWELS,3.6817015706806284,United Kingdom
22990,COTTON APRON PANTRY DESIGN,5.288644067796611,United Kingdom
22991,GIRAFFE WOODEN RULER,2.264736842105263,United Kingdom
22992,REVOLVER WOODEN RULER,2.2626923076923076,United Kingdom
22993,SET OF 4 PANTRY JELLY MOULDS,1.4957597816196542,United Kingdom
22994,TRAVEL CARD WALLET RETROSPOT,0.5254222222222222,United Kingdom
22995,TRAVEL CARD WALLET SUKI,0.540590405904059,United Kingdom
22996,TRAVEL CARD WALLET VINTAGE TICKET,0.5285918854415275,United Kingdom
22997,TRAVEL CARD WALLET UNION JACK,0.49073593073593075,United Kingdom
22998,TRAVEL CARD WALLET KEEP CALM,0.4957559198542805,United Kingdom
22999,TRAVEL CARD WALLET RETRO PETALS,0.4818942731277533,United Kingdom
23000,TRAVEL CARD WALLET TRANSPORT,0.5183038869257951,United Kingdom
23001,TRAVEL CARD WALLET DOTCOMGIFTSHOP,0.0,United Kingdom
23002,TRAVEL CARD WALLET SKULLS,0.5191584158415841,United Kingdom
23003,TRAVEL CARD WALLET VINTAGE ROSE,0.41127272727272723,United Kingdom
23004,TRAVEL CARD WALLET PANTRY,0.5998245614035087,United Kingdom
23005,TRAVEL CARD WALLET I LOVE LONDON,0.517085020242915,United Kingdom
23006,TRAVEL CARD WALLET FLOWER MEADOW,0.5164044943820225,United Kingdom
23007,SPACEBOY BABY GIFT SET,15.930053475935829,United Kingdom
23008,DOLLY GIRL BABY GIFT SET,16.15014598540146,United Kingdom
23009,I LOVE LONDON BABY GIFT SET,15.988252427184465,United Kingdom
23010,CIRCUS PARADE BABY GIFT SET,16.308141592920354,United Kingdom
23012,GLASS APOTHECARY BOTTLE PERFUME,4.6164822134387355,United Kingdom
23013,GLASS APOTHECARY BOTTLE TONIC,4.663392070484581,United Kingdom
23014,GLASS APOTHECARY BOTTLE ELIXIR,4.851028037383177,United Kingdom
23015,CORDIAL GLASS JUG,8.63090909090909,United Kingdom
23016,GLASS TWIST BON BON JAR,8.632,United Kingdom
23017,APOTHECARY MEASURING JAR,12.748260869565216,United Kingdom
23018,LARGE APOTHECARY MEASURING JAR,12.900476190476192,United Kingdom
23019,SMALL APOTHECARY MEASURING JAR,8.078571428571427,United Kingdom
23020,GLASS  SONGBIRD STORAGE JAR,12.78722891566265,United Kingdom
23021,GLASS BONNE JAM JAR,4.441851851851852,United Kingdom
23022,SMALL BONNE JAM JAR  T-LIGHT HOLDER,2.0353846153846153,United Kingdom
23023,RIDGED BONNE JAM JAR T-LIGHT HOLDER,1.7607692307692309,United Kingdom
23024,LARGE BONNE JAM JAR  T-LIGHT HOLDER,2.9650000000000003,United Kingdom
23025,DRAWER KNOB VINTAGE GLASS BALL,2.2663636363636366,United Kingdom
23026,DRAWER KNOB VINTAGE GLASS STAR,2.31969696969697,United Kingdom
23027,DRAWER KNOB VINTAGE GLASS HEXAGON,2.216666666666667,United Kingdom
23028,DRAWER KNOB CRACKLE GLAZE BLUE,1.9059859154929575,United Kingdom
23029,DRAWER KNOB CRACKLE GLAZE GREEN,1.8164848484848484,United Kingdom
23031,DRAWER KNOB CRACKLE GLAZE PINK,1.817560975609756,United Kingdom
23032,DRAWER KNOB CRACKLE GLAZE IVORY,1.759720930232558,United Kingdom
23033,DRAWER KNOB CERAMIC RED,1.814864864864865,United Kingdom
23034,DRAWER KNOB CERAMIC BLACK,1.6253846153846154,United Kingdom
23035,DRAWER KNOB CERAMIC IVORY,1.6345641025641027,United Kingdom
23036,T-LIGHT HOLDER SILVER PETIT FOUR,1.325625,United Kingdom
23037,CANDLE HOLDER SILVER MADELINE,1.886,United Kingdom
23038,T-LIGHT HOLDER SILVER SAUCER,1.3299999999999998,United Kingdom
23039,T-LIGHT HOLDER SILVER HEART HANDLE,2.376,United Kingdom
23040,PAPER LANTERN 9 POINT SNOW STAR,6.278372093023257,United Kingdom
23041,PAPER LANTERN 9 POINT SNOW STAR,4.601636363636364,United Kingdom
23042,PAPER LANTERN 7 POINT SNOW STAR,7.336896551724139,United Kingdom
23043,PAPER LANTERN 9 POINT HOLLY STAR 40,7.33,United Kingdom
23044,PAPER LANTERN 9 POINT HOLLY STAR S,4.309230769230769,United Kingdom
23045,PAPER LANTERN 5 POINT STAR MOON 30,4.468461538461539,United Kingdom
23046,PAPER LANTERN 9 POINT DELUXE STAR,6.809444444444445,United Kingdom
23047,PAPER LANTERN 5 POINT SEQUIN STAR,5.75,United Kingdom
23048,SET OF 10 LANTERNS FAIRY LIGHT STAR,4.6492523364485985,United Kingdom
23049,RECYCLED ACAPULCO MAT RED,8.91436170212766,United Kingdom
23050,RECYCLED ACAPULCO MAT GREEN,9.218543689320388,United Kingdom
23051,RECYCLED ACAPULCO MAT BLUE,9.619878048780489,United Kingdom
23052,RECYCLED ACAPULCO MAT TURQUOISE,9.778960573476702,United Kingdom
23053,RECYCLED ACAPULCO MAT PINK,9.809878787878787,United Kingdom
23054,RECYCLED ACAPULCO MAT LAVENDER,9.52328244274809,United Kingdom
23055,IVORY CHANDELIER T-LIGHT HOLDER,5.10304347826087,United Kingdom
23056,FLOWERS CHANDELIER T-LIGHT HOLDER,5.701041666666666,United Kingdom
23057,GEMSTONE CHANDELIER T-LIGHT HOLDER,4.399423076923077,United Kingdom
23058,CHRISTMAS HANGING SNOWFLAKE,1.2252083333333335,United Kingdom
23059,Thrown away-rusty,0.0,United Kingdom
23060,HEART BEADED TRELLIS DECORATION,2.2197727272727272,United Kingdom
23061,VINTAGE EMBOSSED HEART,1.5353389830508473,United Kingdom
23064,CINDERELLA CHANDELIER,42.629705882352944,United Kingdom
23065,LARGE DECO JEWELLERY STAND,12.842970297029703,United Kingdom
23066,SMALL DECO JEWELLERY STAND,8.81103448275862,United Kingdom
23067,HANGING ENGRAVED METAL HEART,4.351951219512196,United Kingdom
23068,ALUMINIUM STAMPED HEART,2.5855072463768116,United Kingdom
23069,EDWARDIAN PHOTO FRAME,6.4440625,United Kingdom
23070,EDWARDIAN HEART PHOTO FRAME,5.090909090909091,United Kingdom
23071,MARIE ANTOIENETT TRINKET BOX GOLD,9.806000000000001,United Kingdom
23072,MARIE ANTOINETTE TRINKET BOX SILVER,12.765454545454546,United Kingdom
23073,GEORGIAN TRINKET BOX,12.412903225806453,United Kingdom
23074,EMBOSSED HEART TRINKET BOX,2.6120408163265303,United Kingdom
23075,DOUBLE CERAMIC PARLOUR HOOK,4.241627906976745,United Kingdom
23076,ICE CREAM SUNDAE LIP GLOSS,1.349569892473118,United Kingdom
23077,DOUGHNUT LIP GLOSS,1.3446109510086455,United Kingdom
23078,ICE CREAM PEN LIP GLOSS,1.4253667953667954,United Kingdom
23079,TOADSTOOL BEDSIDE LIGHT,8.937719298245613,United Kingdom
23080,RED METAL BOX TOP SECRET,9.310820895522388,United Kingdom
23081,GREEN METAL BOX ARMY SUPPLIES,9.382746478873239,United Kingdom
23082,SET 6 PAPER TABLE LANTERN HEARTS,4.085404530744337,United Kingdom
23083,SET 6 PAPER TABLE LANTERN STARS,4.2289682539682545,United Kingdom
23084,RABBIT NIGHT LIGHT,2.3447519083969466,United Kingdom
23085,ANTIQUE SILVER BAUBLE LAMP,10.762247191011236,United Kingdom
23086,ZINC  STAR T-LIGHT HOLDER,1.5141666666666669,United Kingdom
23087,ZINC  HEART T-LIGHT HOLDER,1.5867142857142855,United Kingdom
23088,ZINC HEART FLOWER T-LIGHT HOLDER,1.627594936708861,United Kingdom
23089,GLASS BON BON JAR,2.3597021276595744,United Kingdom
23090,VINTAGE GLASS T-LIGHT HOLDER,0.9716883116883116,United Kingdom
23091,ZINC HERB GARDEN CONTAINER,6.656990740740741,United Kingdom
23092,LARGE ANTIQUE WHITE PHOTO FRAME,8.079722222222223,United Kingdom
23093,SMALL PARISIENNE HEART PHOTO FRAME,2.7840972222222224,United Kingdom
23094,LE GRAND TRAY CHIC SET,12.807654320987655,United Kingdom
23096,PETIT TRAY CHIC,2.027808219178082,United Kingdom
23099,FRENCH CARRIAGE LANTERN,7.014444444444445,United Kingdom
23100,SILVER BELLS TABLE DECORATION,1.425568181818182,United Kingdom
23101,SILVER STARS TABLE DECORATION,0.9744859813084111,United Kingdom
23102,SILVER HEARTS TABLE DECORATION,0.970754716981132,United Kingdom
23103,BELL HEART DECORATION,1.8426121372031663,United Kingdom
23104,IVORY PANTRY HANGING LAMP,12.859130434782609,United Kingdom
23106,ZINC HEARTS PLANT POT HOLDER,2.941851851851852,United Kingdom
23107,WHITE WIRE PLANT POT HOLDER,3.2009589041095894,United Kingdom
23108,SET OF 10 LED DOLLY LIGHTS,6.443682864450128,United Kingdom
23109,LED TEA LIGHTS,3.262124542124542,United Kingdom
23110,PARISIENNE KEY CABINET,6.572394366197183,United Kingdom
23111,PARISIENNE SEWING BOX,13.355354838709676,United Kingdom
23112,PARISIENNE CURIO CABINET,9.038846153846153,United Kingdom
23113,Damaged,6.13484375,United Kingdom
23114,Damaged,5.3168750000000005,United Kingdom
23115,Damaged,5.713695652173913,United Kingdom
23116,Damaged,5.969565217391305,United Kingdom
23117,Damaged,5.465957446808511,United Kingdom
23118,PARISIENNE JEWELLERY DRAWER,8.245467625899282,United Kingdom
23119,PACK OF 6 LARGE FRUIT STRAWS,0.7770588235294118,United Kingdom
23120,PACK OF 6 SMALL FRUIT STRAWS,0.4672897196261682,United Kingdom
23121,PACK OF 6 COCKTAIL PARASOL STRAWS,0.5528448275862069,United Kingdom
23122,PARTY CHARMS 50 PIECES,1.0355797101449276,United Kingdom
23123,COCKTAIL SWORDS 50 PIECES,1.0106185567010308,United Kingdom
23124,18PC WOODEN CUTLERY SET DISPOSABLE,1.751627906976744,United Kingdom
23125,6PC WOOD PLATE SET DISPOSABLE,1.9131578947368422,United Kingdom
23126,DOLLCRAFT GIRL AMELIE KIT,5.366622073578596,United Kingdom
23127,DOLLCRAFT GIRL NICOLE,5.254924623115578,United Kingdom
23128,FELTCRAFT BOY JEAN-PAUL KIT,5.26241134751773,United Kingdom
23129,HEART SHAPED HOLLY WREATH,4.573815028901734,United Kingdom
23130,MISTLETOE HEART WREATH GREEN,4.515483870967742,United Kingdom
23131,MISTLETOE HEART WREATH CREAM,4.09900826446281,United Kingdom
23132,SMALL IVORY HEART WALL ORGANISER,6.213032258064516,United Kingdom
23133,LARGE IVORY HEART WALL ORGANISER,9.156602564102565,United Kingdom
23134,LARGE ZINC HEART WALL ORGANISER,7.5115,United Kingdom
23135,SMALL ZINC HEART WALL ORGANISER,5.321041666666667,United Kingdom
23136,IVORY WIRE SWEETHEART LETTER TRAY,4.034081632653061,United Kingdom
23137,ZINC WIRE SWEETHEART LETTER TRAY,3.9765217391304346,United Kingdom
23138,SINGLE WIRE HOOK IVORY HEART,1.5968235294117645,United Kingdom
23139,SINGLE WIRE HOOK PINK HEART,1.6072413793103448,United Kingdom
23140,TRIPLE WIRE HOOK IVORY HEART,4.528490566037736,United Kingdom
23141,TRIPLE WIRE HOOK PINK HEART,4.2404,United Kingdom
23142,IVORY WIRE KITCHEN ORGANISER,11.052857142857144,United Kingdom
23143,ZINC WIRE KITCHEN ORGANISER,9.929375,United Kingdom
23144,ZINC T-LIGHT HOLDER STARS SMALL,0.9424460431654677,United Kingdom
23145,ZINC T-LIGHT HOLDER STAR LARGE,1.0776744186046512,United Kingdom
23146,TRIPLE HOOK ANTIQUE IVORY ROSE,3.493320158102767,United Kingdom
23147,SINGLE ANTIQUE ROSE HOOK IVORY,1.5239483394833948,United Kingdom
23148,MINIATURE ANTIQUE ROSE HOOK IVORY,0.9111494252873563,United Kingdom
23149,ANTIQUE IVORY WIRE BOWL SMALL,2.7047826086956523,United Kingdom
23150,IVORY SWEETHEART SOAP DISH,2.9346000000000005,United Kingdom
23151,ZINC SWEETHEART SOAP DISH,2.2395238095238095,United Kingdom
23152,IVORY SWEETHEART WIRE LETTER RACK,3.9241463414634143,United Kingdom
23153,ZINC SWEETHEART WIRE LETTER RACK,4.231318681318681,United Kingdom
23154,SET OF 4 JAM JAR MAGNETS,2.205925925925926,United Kingdom
23155,KNICKERBOCKERGLORY MAGNET ASSORTED,1.4016,United Kingdom
23156,SET OF 5 MINI GROCERY MAGNETS,2.259760765550239,United Kingdom
23157,SET OF 6 NATIVITY MAGNETS,2.3311627906976744,United Kingdom
23158,SET OF 5 LUCKY CAT MAGNETS,2.6679069767441863,United Kingdom
23159,SET OF 5 PANCAKE DAY MAGNETS,2.306578947368421,United Kingdom
23160,REGENCY TEA SPOON,1.482051282051282,United Kingdom
23161,REGENCY CAKE FORK,1.5895959595959597,United Kingdom
23162,REGENCY TEA STRAINER,4.422272727272728,United Kingdom
23163,REGENCY SUGAR TONGS,3.3173933649289102,United Kingdom
23164,REGENCY CAKE SLICE,5.572903225806451,United Kingdom
23165,LARGE CERAMIC TOP STORAGE JAR,1.955514950166113,United Kingdom
23166,MEDIUM CERAMIC TOP STORAGE JAR,1.4568461538461537,United Kingdom
23167,SMALL CERAMIC TOP STORAGE JAR,0.9945344129554655,United Kingdom
23168,CLASSIC SUGAR DISPENSER,1.7493611111111111,United Kingdom
23169,CLASSIC GLASS SWEET JAR,4.634729344729345,United Kingdom
23170,REGENCY TEA PLATE ROSES,2.0627789934354483,United Kingdom
23171,REGENCY TEA PLATE GREEN,2.121237113402062,United Kingdom
23172,REGENCY TEA PLATE PINK,2.0545859872611465,United Kingdom
23173,REGENCY TEAPOT ROSES,11.059792626728111,United Kingdom
23174,REGENCY SUGAR BOWL GREEN,4.760615835777126,United Kingdom
23175,REGENCY MILK JUG PINK,3.8317732558139537,United Kingdom
23176,ABC TREASURE BOOK BOX,2.6457805907172993,United Kingdom
23177,TREASURE ISLAND BOOK BOX,2.6938545454545455,United Kingdom
23178,JAM CLOCK MAGNET,3.340422535211268,United Kingdom
23179,CLOCK MAGNET MUM'S KITCHEN,3.5243396226415094,United Kingdom
23180,MUM'S KITCHEN CLOCK,5.9196,United Kingdom
23181,BULL DOG BOTTLE TOP WALL CLOCK,9.366976744186045,United Kingdom
23182,TOILET SIGN OCCUPIED OR VACANT,1.5209480812641083,United Kingdom
23183,MOTHER'S KITCHEN SPOON REST,4.840909090909091,United Kingdom
23184,BULL DOG BOTTLE OPENER,6.431037037037036,United Kingdom
23185,FRENCH STYLE STORAGE JAR JAM,0.3496875,United Kingdom
23186,FRENCH STYLE STORAGE JAR CAFE,0.3527397260273973,United Kingdom
23187,FRENCH STYLE STORAGE JAR BONBONS,0.32225,United Kingdom
23188,VINTAGE  2 METER FOLDING RULER,1.932470588235294,United Kingdom
23189,SET OF 12 FORK CANDLES,3.392097902097902,United Kingdom
23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS,1.7951707317073171,United Kingdom
23191,BUNDLE OF 3 RETRO NOTE BOOKS,1.8707612456747404,United Kingdom
23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,1.7736260623229458,United Kingdom
23193,BUFFALO BILL TREASURE BOOK BOX,2.714640883977901,United Kingdom
23194,GYMKHANNA TREASURE BOOK BOX,2.6968444444444444,United Kingdom
23196,RETRO LEAVES MAGNETIC NOTEPAD,1.78724025974026,United Kingdom
23197,SKETCHBOOK MAGNETIC SHOPPING LIST,1.9385603112840466,United Kingdom
23198,PANTRY MAGNETIC  SHOPPING LIST,1.7897795591182366,United Kingdom
23199,JUMBO BAG APPLES,2.557696127110228,United Kingdom
23200,mailout,2.421801652892562,United Kingdom
23201,JUMBO BAG ALPHABET,2.384064864864865,United Kingdom
23202,mailout,2.2915565509518476,United Kingdom
23203,mailout,2.2706269841269844,United Kingdom
23204,CHARLOTTE BAG APPLES DESIGN,1.1176262626262625,United Kingdom
23205,CHARLOTTE BAG VINTAGE ALPHABET,1.1435564853556486,United Kingdom
23206,LUNCH BAG APPLE DESIGN,2.053780487804878,United Kingdom
23207,LUNCH BAG ALPHABET DESIGN,1.9844213263979193,United Kingdom
23208,LUNCH BAG VINTAGE LEAF DESIGN,1.9342290748898678,United Kingdom
23209,mailout,1.8212522202486678,United Kingdom
23210,WHITE ROCKING HORSE HAND PAINTED,1.4616019417475727,United Kingdom
23211,RED ROCKING HORSE HAND PAINTED,1.5632515337423314,United Kingdom
23212,HEART WREATH DECORATION WITH BELL,1.4912371134020619,United Kingdom
23213,STAR WREATH DECORATION WITH BELL,1.4850641025641025,United Kingdom
23214,JINGLE BELL HEART ANTIQUE GOLD,2.3925961538461538,United Kingdom
23215,JINGLE BELL HEART ANTIQUE SILVER,2.259392523364486,United Kingdom
23216,LAUREL HEART ANTIQUE GOLD,1.446888888888889,United Kingdom
23217,LAUREL HEART ANTIQUE SILVER,1.5415151515151517,United Kingdom
23218,LAUREL STAR ANTIQUE GOLD,1.57225,United Kingdom
23219,LAUREL STAR ANTIQUE SILVER,1.52765625,United Kingdom
23220,REINDEER HEART DECORATION GOLD,1.0803809523809524,United Kingdom
23221,REINDEER HEART DECORATION SILVER,1.0698039215686272,United Kingdom
23222,CHRISTMAS TREE HANGING GOLD,1.04126582278481,United Kingdom
23223,CHRISTMAS TREE HANGING SILVER,1.0865555555555555,United Kingdom
23224,CHERUB HEART DECORATION GOLD,1.0336986301369862,United Kingdom
23225,CHERUB HEART DECORATION SILVER,1.0824999999999998,United Kingdom
23226,FILIGREE HEART DAISY WHITE,1.5704,United Kingdom
23227,FILIGREE HEART BUTTERFLY WHITE,1.5683193277310925,United Kingdom
23228,FILIGREE HEART BIRD WHITE,1.784803149606299,United Kingdom
23229,VINTAGE DONKEY TAIL GAME,4.232183908045977,United Kingdom
23230,WRAP ALPHABET DESIGN,0.4173949579831933,United Kingdom
23231,WRAP DOILEY DESIGN,0.41907692307692307,United Kingdom
23232,WRAP VINTAGE PETALS  DESIGN,0.41752066115702474,United Kingdom
23233,WRAP POPPIES  DESIGN,0.418625,United Kingdom
23234,BISCUIT TIN VINTAGE CHRISTMAS,3.3586971830985917,United Kingdom
23235,STORAGE TIN VINTAGE LEAF,2.9767857142857146,United Kingdom
23236,DOILEY STORAGE TIN,3.260605187319885,United Kingdom
23237,SET OF 4 KNICK KNACK TINS LEAVES,4.243582887700535,United Kingdom
23238,SET OF 4 KNICK KNACK TINS LONDON,4.7325174825174825,United Kingdom
23239,SET OF 4 KNICK KNACK TINS POPPIES,4.38,United Kingdom
23240,SET OF 4 KNICK KNACK TINS DOILEY,4.435150976909414,United Kingdom
23241,TREASURE TIN GYMKHANA DESIGN,2.4796495956873317,United Kingdom
23242,TREASURE TIN BUFFALO BILL,2.2797727272727273,United Kingdom
23243,SET OF TEA COFFEE SUGAR TINS PANTRY,5.799545454545455,United Kingdom
23244,ROUND STORAGE TIN VINTAGE LEAF,2.081111111111111,United Kingdom
23245,SET OF 3 REGENCY CAKE TINS,5.842968236582695,United Kingdom
23247,BISCUIT TIN 50'S CHRISTMAS,3.2804777070063693,United Kingdom
23249,VINTAGE RED ENAMEL TRIM PLATE,1.865,United Kingdom
23250,VINTAGE RED TRIM ENAMEL BOWL,1.4497457627118644,United Kingdom
23251,VINTAGE RED ENAMEL TRIM MUG,1.40616,United Kingdom
23252,VINTAGE RED ENAMEL TRIM JUG,4.025103448275862,United Kingdom
23253,16 PIECE CUTLERY SET PANTRY DESIGN,17.115555555555556,United Kingdom
23254,CHILDRENS CUTLERY DOLLY GIRL,4.26411003236246,United Kingdom
23255,CHILDRENS CUTLERY CIRCUS PARADE,4.343291925465839,United Kingdom
23256,CHILDRENS CUTLERY SPACEBOY,4.455421052631579,United Kingdom
23263,SET OF 3 WOODEN HEART DECORATIONS,1.445929018789144,United Kingdom
23264,SET OF 3 WOODEN SLEIGH DECORATIONS,1.495809523809524,United Kingdom
23265,SET OF 3 WOODEN TREE DECORATIONS,1.4823778501628664,United Kingdom
23266,SET OF 3 WOODEN STOCKING DECORATION,1.4534023668639053,United Kingdom
23267,SET OF 4 SANTA PLACE SETTINGS,1.4101785714285715,United Kingdom
23268,SET OF 2 CERAMIC CHRISTMAS REINDEER,1.5828125,United Kingdom
23269,SET OF 2 CERAMIC CHRISTMAS TREES,1.693125,United Kingdom
23270,SET OF 2 CERAMIC PAINTED HEARTS,1.4778625954198472,United Kingdom
23271,CHRISTMAS TABLE CANDLE SILVER SPIKE,1.0537735849056602,United Kingdom
23272,TREE T-LIGHT HOLDER WILLIE WINKIE,1.916818181818182,United Kingdom
23273,HEART T-LIGHT HOLDER WILLIE WINKIE,1.8708547008547007,United Kingdom
23274,STAR T-LIGHT HOLDER WILLIE WINKIE,2.006747967479675,United Kingdom
23275,SET OF 3 HANGING OWLS OLLIE BEAK,1.470562130177515,United Kingdom
23280,FOLDING BUTTERFLY MIRROR HOT PINK,1.0588679245283017,United Kingdom
23281,FOLDING BUTTERFLY MIRROR RED,0.9803846153846153,United Kingdom
23282,FOLDING BUTTERFLY MIRROR IVORY,1.255912408759124,United Kingdom
23283,DOORMAT VINTAGE LEAVES DESIGN,8.616822033898305,United Kingdom
23284,DOORMAT KEEP CALM AND COME IN,8.718506056527591,United Kingdom
